STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
44,3,20703,1400000US44003020703,44003020703,207.03,Kent,RI,Rhode Island,"Census Tract 207.03, Kent County, Rhode Island",6673.0,429.0,5610.0,0.715,0.1914,0.315,0.0613,0.7101,0.0549,0.2465,0.1403,1.1518,0.2076,0.0,0.527,0.0,0.0,0.0,0.0,0.527,0.3363,1.0,0.4815,0.5686,2.0501,0.8448,0.0,0.2214,0.0,0.2214,0.0789,0.4608,0.4608,0.4608,4.4111,0.1722,0.0328,0.0328,0.0328,0.1235,0.3407,0.4307,0.1118,0.1568,0.0356,0.3121,1.5112,0.1147,0.4954,0.352,0.201,0.2502,1.2986,0.0808,0.7147,0.8135,1.5282,0.8918,4.3708,0.1428,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.33,6.33,0.23,22.22,0.0,18.98,0.0,0.0,0.0,0.0,0.0,59.96,8.22,0.0,5.79,0.0,41.85,2.4,11.5066,6.8,4.3,11.6,16.8031,1.1,11.3,15.6,20.0,8.4,0.3,5.7,2.4,34.4,11.2,8.2,12.8,10.0,0.6447,0.8225,0.8343,0.4083,0.362
44,3,20800,1400000US44003020800,44003020800,208.0,Kent,RI,Rhode Island,"Census Tract 208, Kent County, Rhode Island",6224.0,20.0,5718.0,0.5688,0.122,0.3688,0.0835,0.7467,0.0355,0.2308,0.1194,1.1324,0.2016,0.918,0.3973,0.0,0.0,0.0,0.0,1.3153,0.6916,0.5987,0.1927,0.7646,1.556,0.4956,0.0,0.3937,0.0,0.3937,0.1275,0.5025,0.5025,0.5025,4.8999,0.2678,0.2191,0.2191,0.2191,0.0585,0.1967,0.1993,0.2393,0.1582,0.0917,0.0625,1.0062,0.05,0.4767,0.3393,0.1512,0.4935,1.4607,0.1285,0.6985,0.5876,1.2861,0.7674,3.9721,0.101,0.0,1.0,0.0,0.0,0.0,1.0,0.2,2.67,5.97,0.22,21.49,0.05,4.26,0.0,0.0,0.0,0.0,49.54,31.76,6.06,0.0,30.59,0.0,48.28,10.8,7.6352,4.4,2.7,17.9,16.844,2.0,4.1,15.3,19.8,7.6,1.3,4.9,0.5,30.3,10.8,6.7,12.3,8.2,0.4037,0.7575,0.4939,0.1841,0.3036
44,3,20901,1400000US44003020901,44003020901,209.01,Kent,RI,Rhode Island,"Census Tract 209.01, Kent County, Rhode Island",3636.0,212.0,4871.0,0.9363,0.3157,0.5363,0.1696,0.7884,0.0611,0.5115,0.1862,1.5472,0.3578,0.0,0.3856,0.0,0.0,0.0,0.0,0.3856,0.2677,0.4416,0.8022,0.0375,1.2813,0.2453,0.7891,0.7666,0.0,1.5557,0.7805,0.5715,0.5715,0.5715,5.3413,0.3646,0.2092,0.2092,0.2092,0.1958,0.0877,0.4859,0.6891,0.3464,0.1227,0.5082,2.4358,0.2756,0.4397,0.365,0.2564,0.399,1.4601,0.1282,0.0,0.5072,0.5072,0.2492,4.6123,0.1717,0.0,1.0,1.0,0.0,0.0,2.0,0.4,3.0,6.42,0.41,23.67,0.0,3.55,0.0,0.0,0.0,0.0,94.52,85.31999999999998,16.29,100.0,100.0,0.0,59.62,10.3,15.1815,2.5,4.7,45.6,22.0129,2.4,16.7,14.7,20.2,9.2,0.8,0.0,0.3,33.3,10.8,8.3,12.0,9.3,0.5825,0.7575,0.8508,0.319,0.27
44,3,20903,1400000US44003020903,44003020903,209.03,Kent,RI,Rhode Island,"Census Tract 209.03, Kent County, Rhode Island",6085.0,277.0,8008.0,1.1836,0.4602,0.7836,0.342,0.7467,0.0491,0.4149,0.1481,1.3588,0.2804,0.924,0.6487,0.0,0.0,0.0,0.0,1.5727,0.778,0.7434,0.232,0.6034,1.5788,0.5156,0.2912,0.5553,0.0,0.8465,0.4157,0.7164,0.7164,0.7164,6.0732,0.5335,0.3156,0.3156,0.3156,0.1337,0.1967,0.5492,0.0721,0.1025,0.1227,0.2586,1.4355,0.1036,0.5809,0.8824,0.2847,0.477,2.225,0.6878,0.6586,0.5876,1.2462,0.7504,5.2223,0.2501,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.67,6.25,0.34,22.47,0.57,47.13,0.0,0.0,0.0,0.0,12.39,36.46,7.83,3.42,63.62,0.0,85.51999999999998,16.3,12.0624,4.4,5.2,9.1,14.9595,2.4,9.9,17.0,29.1,9.6,1.2,3.3,0.5,32.6,10.4,7.9,10.9,9.5,0.5419,0.6732,0.778,0.344,0.1577
44,3,20904,1400000US44003020904,44003020904,209.04,Kent,RI,Rhode Island,"Census Tract 209.04, Kent County, Rhode Island",3360.0,171.0,3438.0,1.258,0.5022,0.858,0.4018,0.7467,0.0556,0.5501,0.1766,1.529,0.3501,0.9518,0.713,0.0,0.0,0.0,0.0,1.6648,0.8115,0.5908,0.6189,0.4582,1.6679,0.5892,0.6166,0.7666,0.0,1.3832,0.6699,0.6441,0.6441,0.6441,6.889,0.7073,0.2303,0.2303,0.2303,0.0451,0.1369,0.0804,0.1886,0.3026,0.0,0.2844,1.038,0.0536,0.7818,0.7821,0.5786,0.4409,2.5834,0.9006,0.0,0.5876,0.5876,0.316,4.4393,0.1507,1.0,0.0,1.0,0.0,0.0,2.0,0.4,2.67,6.34,0.44,23.38,10.78,66.1,0.0,0.0,0.0,0.0,52.02,71.35,9.83,63.34,100.0,0.0,72.26,11.4,6.6767,3.4,1.7,15.5,20.8431,0.0,10.6,20.8,26.5,13.7,1.0,0.0,0.5,35.8,9.8,10.2,9.3,9.3,0.7141,0.5157,0.9747,0.319,0.0457
44,3,21001,1400000US44003021001,44003021001,210.01,Kent,RI,Rhode Island,"Census Tract 210.01, Kent County, Rhode Island",2563.0,174.0,1283.0,1.3783,0.5638,1.1783,0.6491,0.7101,0.1202,0.6095,0.2658,1.7056,0.4301,0.0,0.8577,0.9933,0.8871,0.0,0.0,2.7381,0.9679,0.3853,0.8753,0.2461,1.5067,0.4498,0.7891,0.7666,0.0,1.5557,0.7805,0.682,0.682,0.682,8.1881,0.9062,0.2397,0.2397,0.2397,0.3907,0.5842,0.5492,0.25,0.5837,0.3702,0.4046,3.1326,0.4213,0.5139,0.4573,0.431,0.6037,2.0059,0.4985,0.0,0.0,0.0,0.0,5.3782,0.2721,0.0,1.0,0.0,0.0,0.0,1.0,0.2,2.33,6.97,0.49,25.75,0.0,100.0,96.58,44.12,0.0,0.0,100.0,90.36000000000001,13.25,100.0,100.0,0.0,79.92,11.9,24.6269,11.8,5.2,18.4,28.9109,5.3,13.8,15.9,21.5,11.6,2.2,0.0,0.0,33.5,11.6,7.3,14.0,9.8,0.5934,0.8701,0.6363,0.3826,0.5033
44,3,21002,1400000US44003021002,44003021002,210.02,Kent,RI,Rhode Island,"Census Tract 210.02, Kent County, Rhode Island",4614.0,301.0,2873.0,1.2688,0.5079,0.8688,0.4105,0.7101,0.1202,0.5618,0.2645,1.6566,0.4081,0.0,0.823,0.9668,0.0,0.0,0.0,1.7898,0.8578,0.3853,0.8267,0.1628,1.3748,0.3242,0.5783,0.6503,0.0,1.2286,0.5887,0.7191,0.7191,0.7191,6.7689,0.6838,0.2054,0.2054,0.2054,0.3187,0.166,0.0556,0.4569,0.4362,0.0996,0.5485,2.0815,0.2085,0.6854,0.1007,0.7762,0.2137,1.776,0.3054,0.0,0.6572,0.6572,0.3711,4.7201,0.185,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.33,6.97,0.45,25.72,0.0,96.44,34.03,0.0,0.0,0.0,100.0,87.06999999999998,14.25,53.24,84.90999999999998,0.0,85.78,10.1,21.1706,3.9,1.4,28.9,24.4021,2.1,17.9,18.8,13.8,17.3,0.2,0.0,0.8,34.6,11.1,8.2,12.6,9.9,0.6552,0.8076,0.8343,0.3955,0.339
44,3,21100,1400000US44003021100,44003021100,211.0,Kent,RI,Rhode Island,"Census Tract 211, Kent County, Rhode Island",4925.0,332.0,13537.0,1.4761,0.6116,1.2761,0.7136,0.7101,0.1101,0.7475,0.3227,1.8904,0.5083,0.0,0.8577,0.9424,0.9043,0.0,0.0,2.7044,0.9635,0.7049,0.7912,0.0949,1.591,0.5262,0.7448,0.7369,0.9737,2.4554,0.9876,0.6974,0.6974,0.6973,9.3386,0.9784,0.1728,0.1728,0.1728,0.3032,0.2563,0.2275,0.48,0.4794,0.3861,0.6791,2.8116,0.3515,0.5011,0.5019,0.7848,0.399,2.1868,0.6566,0.0,0.3832,0.3832,0.1614,5.5544,0.2977,0.0,1.0,0.0,0.0,0.0,1.0,0.2,2.33,6.89,0.63,27.15,0.0,100.0,9.84,53.31,0.0,0.0,20.01,84.54,15.17,95.27,98.68,60.24,82.54999999999998,8.5,20.4467,5.4,2.9,30.3,25.6223,5.5,22.1,15.7,22.1,17.5,0.8,0.0,0.1,32.7,11.3,7.4,14.1,9.5,0.5477,0.836,0.6609,0.344,0.5153
44,3,21200,1400000US44003021200,44003021200,212.0,Kent,RI,Rhode Island,"Census Tract 212, Kent County, Rhode Island",3393.0,224.0,3570.0,1.6883,0.7055,1.0883,0.5856,0.7101,0.113,0.5868,0.2769,1.6868,0.4214,0.0,0.8146,0.95,0.0,0.0,0.0,1.7646,0.8475,0.4769,0.8808,0.0899,1.4476,0.3937,0.5721,0.7466,0.9695,2.2882,0.9728,0.7183,0.7183,0.7183,7.9055,0.8728,0.4339,0.4339,0.4339,0.292,0.418,0.3739,0.4317,0.618,0.0142,0.3228,2.4706,0.2829,0.6854,0.2161,0.6536,0.0,1.5551,0.1689,0.0,0.5072,0.5072,0.2492,4.9668,0.2155,1.0,1.0,1.0,0.0,0.0,3.0,0.6,2.33,6.91,0.47,26.03,0.0,94.66,15.24,0.0,0.0,0.0,86.64,90.72000000000001,15.22,51.72,99.36000000000001,52.84,85.59,24.3,19.8937,8.2,3.9,27.5,30.1261,0.6,11.6,18.8,17.6,14.9,0.0,0.0,0.3,35.8,11.9,7.8,15.0,11.4,0.7141,0.8966,0.7565,0.5831,0.6166
44,3,21300,1400000US44003021300,44003021300,213.0,Kent,RI,Rhode Island,"Census Tract 213, Kent County, Rhode Island",4616.0,274.0,2431.0,1.3409,0.5454,0.7409,0.3091,0.7101,0.1101,0.5115,0.2487,1.5804,0.3725,0.0,0.5347,0.0,0.0,0.0,0.0,0.5347,0.3402,0.5268,0.9902,0.2808,1.7978,0.6852,0.0,0.2894,0.9365,1.2259,0.5875,0.7317,0.7317,0.7317,5.8705,0.4869,0.1334,0.1334,0.1334,0.2076,0.1314,0.725,0.0813,0.5824,0.0518,0.3558,2.1353,0.2184,0.8796,0.1212,0.4745,0.399,1.8743,0.3834,0.5589,0.5527,1.1116,0.7015,5.2546,0.254,1.0,1.0,1.0,0.0,0.0,3.0,0.6,2.33,6.89,0.41,25.33,0.0,20.27,0.0,0.0,0.0,0.0,72.2,98.67,12.79,0.0,14.83,19.6,87.18,6.7,15.7712,3.3,7.0,9.7,28.8707,1.4,12.5,23.8,14.8,12.2,0.8,1.3,0.4,36.5,11.3,8.6,13.0,10.9,0.7453,0.836,0.8908,0.5229,0.3852
44,3,21401,1400000US44003021401,44003021401,214.01,Kent,RI,Rhode Island,"Census Tract 214.01, Kent County, Rhode Island",3871.0,276.0,3735.0,1.1326,0.4314,0.7326,0.3031,0.7467,0.0982,0.5371,0.2641,1.6461,0.4032,0.0,0.7498,0.0,0.0,0.0,0.0,0.7498,0.4612,0.8287,0.8741,0.1184,1.8212,0.7017,0.0,0.2266,0.9936,1.2202,0.5845,0.6868,0.6868,0.6868,6.1241,0.5447,0.1932,0.1932,0.1932,0.2364,0.166,0.6849,0.0861,0.3604,0.4619,0.2251,2.2208,0.234,0.4954,0.3073,0.4528,0.4599,1.7154,0.263,0.0,0.6153,0.6153,0.3388,4.7447,0.1879,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.67,6.79,0.43,25.71,0.0,77.29,0.0,0.0,0.0,0.0,1.75,90.28,14.83,0.0,6.48,100.0,80.78,9.5,17.1503,3.9,6.5,10.0,22.3693,6.5,9.0,15.6,19.3,11.9,1.1,0.0,0.6,33.2,11.3,7.6,13.7,9.8,0.5771,0.836,0.7108,0.3826,0.4677
44,3,21402,1400000US44003021402,44003021402,214.02,Kent,RI,Rhode Island,"Census Tract 214.02, Kent County, Rhode Island",3781.0,310.0,1677.0,0.8124,0.2439,0.6124,0.2183,0.7467,0.1003,0.5115,0.2292,1.5877,0.3756,0.0,0.468,0.0,0.0,0.0,0.0,0.468,0.3081,1.0,0.6528,0.2866,1.9394,0.7787,0.0,0.0,0.9699,0.9699,0.4688,0.6859,0.6859,0.6859,5.6509,0.4358,0.2914,0.2914,0.2914,0.2441,0.4077,0.159,0.3831,0.6186,0.0307,0.1558,1.999,0.1942,0.4826,0.5236,0.5031,0.2137,1.723,0.2682,0.0,0.6383,0.6383,0.3566,4.6517,0.1766,0.0,1.0,0.0,0.0,0.0,1.0,0.2,2.67,6.81,0.41,24.81,0.0,10.3,0.0,0.0,0.0,0.0,0.0,73.98999999999998,12.72,0.0,0.0,53.43,80.65999999999998,14.8,17.5285,8.0,2.4,24.9,30.148,1.0,7.1,15.4,22.4,12.6,0.2,0.0,0.7,33.6,11.9,7.4,15.0,11.2,0.5994,0.8966,0.6609,0.5598,0.6166
44,3,21501,1400000US44003021501,44003021501,215.01,Kent,RI,Rhode Island,"Census Tract 215.01, Kent County, Rhode Island",3148.0,250.0,897.0,0.5014,0.0945,0.3014,0.0562,0.8187,0.0968,0.4441,0.1899,1.5495,0.3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5435,0.7962,0.1015,1.4412,0.3878,0.0,0.0,0.0,0.0,0.0,0.6899,0.6899,0.6899,3.6806,0.0731,0.1215,0.1215,0.1215,0.438,0.2628,0.6579,0.493,0.7329,0.0307,0.2586,2.8739,0.3651,0.5923,0.1654,0.6536,0.0,1.4113,0.111,0.0,0.6572,0.6572,0.3711,5.0639,0.2283,0.0,1.0,0.0,0.0,0.0,1.0,0.2,3.33,6.78,0.36,23.78,0.0,0.0,0.0,0.0,0.0,0.0,67.12,84.89,15.04,0.0,0.0,0.0,81.44,6.2,26.9032,5.5,6.2,31.1,34.8819,1.0,9.9,17.2,16.3,14.9,0.0,0.0,0.8,32.5,11.7,6.9,14.6,9.8,0.536,0.8798,0.5402,0.3826,0.5724
44,3,21502,1400000US44003021502,44003021502,215.02,Kent,RI,Rhode Island,"Census Tract 215.02, Kent County, Rhode Island",4172.0,249.0,2204.0,0.4353,0.0711,0.2353,0.0353,0.8187,0.0882,0.3844,0.155,1.4463,0.3154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4372,0.7257,0.3179,1.4808,0.4252,0.0,0.0,0.0,0.0,0.0,0.6642,0.6642,0.6641,3.5913,0.0639,0.2452,0.2452,0.2452,0.1896,0.3525,0.6489,0.1735,0.5919,0.2497,0.3933,2.5994,0.3084,0.4335,0.1832,0.6415,0.0,1.2582,0.0721,0.0,0.5072,0.5072,0.2492,4.61,0.1714,0.0,1.0,0.0,0.0,0.0,1.0,0.2,3.33,6.7,0.32,22.71,0.0,0.0,0.0,0.0,0.0,0.0,95.31,79.58,12.29,0.0,0.0,0.0,75.94,12.2,14.8849,7.0,6.1,14.8,29.1988,3.9,13.5,14.6,16.8,14.7,0.0,0.0,0.3,32.4,11.5,6.8,14.4,9.3,0.53,0.8594,0.516,0.319,0.5495
44,3,21600,1400000US44003021600,44003021600,216.0,Kent,RI,Rhode Island,"Census Tract 216, Kent County, Rhode Island",1633.0,90.0,746.0,0.6883,0.178,0.0883,0.0056,0.8187,0.0788,0.3702,0.1509,1.4186,0.3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266,0.5917,0.4775,1.5958,0.5303,0.0,0.0,0.0,0.0,0.0,0.6346,0.6346,0.6346,3.649,0.0698,0.1953,0.1953,0.1953,0.0413,0.2203,0.1117,0.0894,0.085,0.0848,0.0448,0.6773,0.0206,0.8972,0.1143,0.3436,0.0,1.3551,0.0946,0.0,0.5527,0.5527,0.2891,2.7804,0.0185,1.0,1.0,1.0,0.0,0.0,3.0,0.6,3.33,6.61,0.31,22.57,0.0,0.0,0.0,0.0,0.0,0.0,72.29,69.13,9.5,0.0,0.0,0.0,70.6,9.6,6.3882,4.8,2.0,10.2,14.2633,1.9,3.4,24.6,14.5,10.4,0.0,0.0,0.4,35.0,10.5,8.7,11.1,9.9,0.6759,0.6964,0.9013,0.3955,0.177
44,3,21700,1400000US44003021700,44003021700,217.0,Kent,RI,Rhode Island,"Census Tract 217, Kent County, Rhode Island",4364.0,468.0,1695.0,1.1371,0.4341,0.7371,0.3061,0.8187,0.0848,0.4149,0.2015,1.5199,0.3462,0.0,0.3971,0.0,0.0,0.0,0.0,0.3971,0.2731,0.4051,0.7901,0.2431,1.4383,0.3849,0.0,0.0,0.9362,0.9362,0.4535,0.5428,0.5428,0.5428,4.8343,0.2538,0.3504,0.3504,0.3504,0.4095,0.7171,0.1726,0.4193,0.5743,0.4176,0.3449,3.0553,0.4045,0.5203,0.2894,0.8055,0.748,2.3632,0.7873,0.4558,0.5072,0.963,0.6267,6.7319,0.4833,0.0,1.0,0.0,1.0,0.0,2.0,0.4,3.33,6.67,0.34,24.1,0.0,4.25,0.0,0.0,0.0,0.0,99.21,84.45999999999998,13.27,0.0,0.0,19.49,55.37,18.5,25.5515,15.9,2.5,26.8,28.5944,5.9,12.2,16.0,19.0,18.0,4.6,0.5,0.3,34.1,12.4,6.8,16.3,10.8,0.6276,0.9292,0.516,0.5105,0.7418
44,3,21800,1400000US44003021800,44003021800,218.0,Kent,RI,Rhode Island,"Census Tract 218, Kent County, Rhode Island",4025.0,230.0,3926.0,0.7378,0.2031,0.5378,0.1704,0.8187,0.0926,0.4853,0.2297,1.6263,0.3933,0.0,0.4376,0.0,0.0,0.0,0.0,0.4376,0.2936,0.6544,0.5626,0.0996,1.3166,0.2741,0.0,0.0,0.9656,0.9656,0.4667,0.6837,0.6837,0.6837,5.0298,0.295,0.2599,0.2599,0.2599,0.2502,0.4642,0.1003,0.5629,0.44,0.4102,0.3264,2.5542,0.2993,0.6796,0.1912,0.7047,0.399,1.9745,0.4688,0.0,0.3832,0.3832,0.1614,5.1718,0.2428,0.0,1.0,0.0,0.0,0.0,1.0,0.2,3.33,6.74,0.39,24.82,0.0,7.24,0.0,0.0,0.0,0.0,32.63,66.7,15.08,0.0,0.0,47.37,80.31999999999998,13.0,17.8465,9.1,1.9,35.7,24.5075,5.8,11.7,18.7,17.0,15.8,0.8,0.0,0.1,32.6,11.5,7.2,14.4,9.5,0.5419,0.8594,0.6113,0.344,0.5495
44,3,21901,1400000US44003021901,44003021901,219.01,Kent,RI,Rhode Island,"Census Tract 219.01, Kent County, Rhode Island",3117.0,274.0,2637.0,1.2564,0.5013,0.8564,0.4004,0.7101,0.087,0.6441,0.2632,1.7044,0.4297,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.6877,0.8036,0.1583,1.6496,0.575,0.7456,0.7163,0.9936,2.4555,0.9876,0.5426,0.5426,0.5426,7.2098,0.7662,0.236,0.236,0.236,0.1512,0.2563,0.0417,0.2112,0.6392,0.0996,0.2969,1.6961,0.144,0.5741,0.4725,0.424,0.4599,1.9305,0.4309,0.0,0.0,0.0,0.0,3.8626,0.0902,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.33,6.69,0.52,25.69,0.0,100.0,0.0,0.0,0.0,0.0,23.94,85.44,14.29,95.44,96.43,100.0,55.33,11.7,12.9791,5.4,1.2,16.6,30.9453,2.1,10.9,16.9,21.7,11.5,1.1,0.0,0.0,32.9,11.3,7.5,14.1,10.0,0.5597,0.836,0.6866,0.4083,0.5153
44,3,21902,1400000US44003021902,44003021902,219.02,Kent,RI,Rhode Island,"Census Tract 219.02, Kent County, Rhode Island",2885.0,241.0,2187.0,1.7181,0.7177,1.1181,0.6081,0.7467,0.0916,0.5371,0.242,1.6174,0.3894,0.0,0.857,0.0,0.0,0.0,0.0,0.857,0.5168,0.546,0.8571,0.3231,1.7262,0.6351,0.4566,0.45,0.9936,1.9002,0.9342,0.6452,0.6452,0.6452,6.746,0.6791,0.3225,0.3225,0.3225,0.1235,0.6656,0.3157,0.4655,0.7079,0.7234,0.5149,3.5165,0.5072,0.6223,0.465,0.4528,0.4935,2.0336,0.5235,0.0,0.5876,0.5876,0.316,6.4602,0.439,1.0,1.0,1.0,0.0,0.0,3.0,0.6,2.67,6.73,0.43,25.15,0.0,99.99,0.0,0.0,0.0,0.0,66.32,89.12999999999998,12.22,27.11,41.16,100.0,72.48,16.7,11.5103,14.1,3.5,29.4,33.7288,11.3,16.9,17.7,21.6,11.9,1.3,0.0,0.5,34.9,11.4,8.1,14.1,10.4,0.6708,0.848,0.8173,0.4605,0.5153
44,3,21903,1400000US44003021903,44003021903,219.03,Kent,RI,Rhode Island,"Census Tract 219.03, Kent County, Rhode Island",3864.0,205.0,2004.0,1.3016,0.5251,0.7016,0.2811,0.7467,0.0827,0.4295,0.2171,1.476,0.3277,0.0,0.5872,0.0,0.0,0.0,0.0,0.5872,0.3655,0.4229,0.8264,0.2952,1.5445,0.4851,0.3451,0.2663,0.956,1.5674,0.8896,0.5401,0.5401,0.5401,5.7152,0.4499,0.2812,0.2812,0.2812,0.1527,0.3407,0.6061,0.1842,0.3647,0.1467,0.3339,2.129,0.217,0.9214,0.1588,0.793,0.5088,2.382,0.7983,0.0,0.4452,0.4452,0.1995,5.2374,0.2517,1.0,1.0,1.0,0.0,0.0,3.0,0.6,2.67,6.65,0.35,24.5,0.0,31.17,0.0,0.0,0.0,0.0,97.49,87.04999999999998,12.61,10.39,11.67,34.92,54.98,14.2,13.0435,6.8,5.7,15.3,22.4924,2.7,11.9,26.1,16.1,17.7,1.4,0.0,0.2,35.0,11.1,8.5,12.5,10.1,0.6759,0.8076,0.8794,0.4209,0.3268
44,3,22000,1400000US44003022000,44003022000,220.0,Kent,RI,Rhode Island,"Census Tract 220, Kent County, Rhode Island",3100.0,260.0,3310.0,1.232,0.4872,0.832,0.3806,0.7467,0.0788,0.5115,0.2157,1.5527,0.3598,0.0,0.6956,0.0,0.0,0.0,0.0,0.6956,0.4296,0.6406,0.7375,0.0675,1.4456,0.3919,0.7305,0.6758,0.923,2.3293,0.9764,0.5401,0.5401,0.5401,6.5633,0.641,0.1094,0.1094,0.1094,0.2724,0.322,0.1726,0.4706,0.532,0.1982,0.1958,2.1636,0.2231,0.6512,0.1796,0.6045,0.2137,1.649,0.2198,0.0,0.8486,0.8486,0.5144,4.7706,0.191,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.67,6.61,0.41,24.47,0.0,60.91,0.0,0.0,0.0,0.0,36.65,80.51,15.61,92.38,89.97,12.43,54.98,5.7,18.9261,6.5,2.5,29.7,27.2059,3.3,8.2,18.2,16.7,14.1,0.2,0.0,3.1,34.7,11.2,8.0,13.7,10.4,0.6606,0.8225,0.7983,0.4605,0.4677
44,3,22100,1400000US44003022100,44003022100,221.0,Kent,RI,Rhode Island,"Census Tract 221, Kent County, Rhode Island",5505.0,321.0,14309.0,1.76,0.7347,1.16,0.6369,0.7101,0.0894,0.7857,0.2763,1.8615,0.4965,0.0,0.8088,0.0,0.8482,0.0,0.0,1.657,0.8082,0.6976,0.7412,0.2063,1.6451,0.5714,0.6262,0.7666,0.9649,2.3577,0.9785,0.5907,0.5907,0.5907,8.112,0.8979,0.2267,0.2267,0.2267,0.27,0.4642,0.0484,0.1205,0.6728,0.0087,0.3933,1.9779,0.1904,0.8972,0.2782,0.6597,0.4203,2.2554,0.7109,0.0,0.8528,0.8528,0.5178,5.3128,0.2621,1.0,1.0,1.0,0.0,0.0,3.0,0.6,2.33,6.71,0.68,26.01,0.0,93.38,0.0,28.63,0.0,0.0,21.63,80.79,13.71,65.79,100.0,46.41,63.0,11.2,18.8183,9.1,1.3,12.1,32.2552,0.4,13.5,24.6,18.8,15.0,0.9,0.0,3.2,38.8,11.2,9.6,12.7,11.3,0.8273,0.8225,0.9585,0.5716,0.3505
44,3,22201,1400000US44003022201,44003022201,222.01,Kent,RI,Rhode Island,"Census Tract 222.01, Kent County, Rhode Island",6746.0,340.0,5228.0,1.0868,0.4059,0.6868,0.2703,0.7101,0.0702,0.6329,0.2213,1.6345,0.3976,0.0,0.6262,0.0,0.0,0.0,0.0,0.6262,0.3852,0.7275,0.6182,0.5213,1.867,0.7322,0.6153,0.7666,0.0,1.3819,0.669,0.5401,0.5401,0.5401,6.0497,0.5284,0.2472,0.2472,0.2472,0.2304,0.1261,0.3007,0.517,0.5646,0.3622,0.2586,2.3596,0.2601,0.7226,0.2075,0.3659,0.2137,1.5097,0.1485,0.0,0.3832,0.3832,0.1614,4.4997,0.1584,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.33,6.52,0.51,24.61,0.0,40.93,0.0,0.0,0.0,0.0,15.31,71.3,8.83,62.98,100.0,0.0,54.98,12.3,16.8841,3.2,3.4,32.7,28.2676,5.2,9.9,19.5,17.4,10.7,0.2,0.0,0.1,32.0,10.5,7.8,11.3,9.0,0.5055,0.6964,0.7565,0.2798,0.1966
